image_path,true_class,pred_class,top1_confidence,top5_classes,top5_probabilities,is_correct
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3243885.jpg,chocolate_cake,cheesecake,0.2214491665363311,"[""cheesecake"", ""strawberry_shortcake"", ""chocolate_mousse"", ""chocolate_cake"", ""tiramisu""]","[0.22144916653633118, 0.18018634617328644, 0.1127917692065239, 0.09114725142717361, 0.062369804829359055]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3257568.jpg,chocolate_cake,cheese_plate,0.3705137968063354,"[""cheese_plate"", ""chocolate_cake"", ""cheesecake"", ""chocolate_mousse"", ""bread_pudding""]","[0.37051379680633545, 0.10617321729660034, 0.0876283347606659, 0.060478586703538895, 0.03793468326330185]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3269931.jpg,chocolate_cake,red_velvet_cake,0.0655217319726944,"[""red_velvet_cake"", ""carrot_cake"", ""strawberry_shortcake"", ""chocolate_mousse"", ""cheesecake""]","[0.0655217319726944, 0.04693290963768959, 0.041818901896476746, 0.04000840336084366, 0.039881449192762375]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3350094.jpg,chocolate_cake,chocolate_mousse,0.3301366567611694,"[""chocolate_mousse"", ""chocolate_cake"", ""cheesecake"", ""carrot_cake"", ""tiramisu""]","[0.33013665676116943, 0.28946560621261597, 0.0344155915081501, 0.03231453895568848, 0.027546776458621025]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3370863.jpg,chocolate_cake,tiramisu,0.1412456184625625,"[""tiramisu"", ""chocolate_mousse"", ""cheesecake"", ""chocolate_cake"", ""panna_cotta""]","[0.14124561846256256, 0.11648985743522644, 0.08123737573623657, 0.07761018723249435, 0.06983008980751038]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3421101.jpg,chocolate_cake,chocolate_mousse,0.5835536122322083,"[""chocolate_mousse"", ""chocolate_cake"", ""cheesecake"", ""donuts"", ""ice_cream""]","[0.5835536122322083, 0.40630823373794556, 0.003851971821859479, 0.001039655995555222, 0.0007881655474193394]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3435906.jpg,chocolate_cake,tiramisu,0.1383880972862243,"[""tiramisu"", ""chocolate_mousse"", ""steak"", ""apple_pie"", ""filet_mignon""]","[0.13838809728622437, 0.11145903915166855, 0.08525865525007248, 0.08408300578594208, 0.07668495178222656]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3452626.jpg,chocolate_cake,chocolate_mousse,0.2533455491065979,"[""chocolate_mousse"", ""chocolate_cake"", ""cheesecake"", ""carrot_cake"", ""bread_pudding""]","[0.2533455491065979, 0.1765480637550354, 0.13936583697795868, 0.0689440667629242, 0.04670599848031998]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/346800.jpg,chocolate_cake,foie_gras,0.281634509563446,"[""foie_gras"", ""chocolate_cake"", ""chocolate_mousse"", ""cheesecake"", ""tiramisu""]","[0.28163450956344604, 0.19813184440135956, 0.11365532875061035, 0.03900286927819252, 0.03774247318506241]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3493807.jpg,chocolate_cake,chocolate_mousse,0.1190793961286544,"[""chocolate_mousse"", ""panna_cotta"", ""cheesecake"", ""chocolate_cake"", ""bread_pudding""]","[0.11907939612865448, 0.11416510492563248, 0.07652412354946136, 0.06628256291151047, 0.054501328617334366]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/35037.jpg,chocolate_cake,baklava,0.1532627344131469,"[""baklava"", ""cheesecake"", ""chocolate_cake"", ""sashimi"", ""carrot_cake""]","[0.15326273441314697, 0.11187615245580673, 0.07746968418359756, 0.060277752578258514, 0.053021207451820374]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3509061.jpg,chocolate_cake,red_velvet_cake,0.2826681137084961,"[""red_velvet_cake"", ""chocolate_cake"", ""tiramisu"", ""cheesecake"", ""grilled_cheese_sandwich""]","[0.2826681137084961, 0.09346382319927216, 0.08585704863071442, 0.07283763587474823, 0.04750383645296097]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3524176.jpg,chocolate_cake,chocolate_mousse,0.2551212012767792,"[""chocolate_mousse"", ""red_velvet_cake"", ""tiramisu"", ""strawberry_shortcake"", ""cup_cakes""]","[0.2551212012767792, 0.08047492057085037, 0.051470473408699036, 0.0479467436671257, 0.043640315532684326]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3543733.jpg,chocolate_cake,tiramisu,0.2121917903423309,"[""tiramisu"", ""chocolate_mousse"", ""chocolate_cake"", ""panna_cotta"", ""ice_cream""]","[0.21219179034233093, 0.19358664751052856, 0.09785759449005127, 0.09003705531358719, 0.05511018633842468]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3549393.jpg,chocolate_cake,waffles,0.1334470510482788,"[""waffles"", ""chocolate_cake"", ""red_velvet_cake"", ""tiramisu"", ""chocolate_mousse""]","[0.1334470510482788, 0.12670259177684784, 0.10868491977453232, 0.10350809246301651, 0.053398191928863525]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3558621.jpg,chocolate_cake,cup_cakes,0.2621428072452545,"[""cup_cakes"", ""chocolate_mousse"", ""chocolate_cake"", ""ice_cream"", ""carrot_cake""]","[0.2621428072452545, 0.1834183931350708, 0.08968691527843475, 0.04379458352923393, 0.043380334973335266]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/357303.jpg,chocolate_cake,chocolate_mousse,0.2471970468759536,"[""chocolate_mousse"", ""chocolate_cake"", ""tiramisu"", ""cheesecake"", ""panna_cotta""]","[0.24719704687595367, 0.24652326107025146, 0.11092203110456467, 0.10206335037946701, 0.09932731837034225]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3592680.jpg,chocolate_cake,chocolate_mousse,0.17191182076931,"[""chocolate_mousse"", ""chocolate_cake"", ""apple_pie"", ""panna_cotta"", ""cheesecake""]","[0.17191182076931, 0.09851016104221344, 0.09462008625268936, 0.07627774775028229, 0.07565370202064514]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3636162.jpg,chocolate_cake,foie_gras,0.1514297574758529,"[""foie_gras"", ""panna_cotta"", ""scallops"", ""caprese_salad"", ""cheesecake""]","[0.15142975747585297, 0.13746146857738495, 0.07984180003404617, 0.07046739757061005, 0.06711769104003906]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3660921.jpg,chocolate_cake,chocolate_mousse,0.3952492773532867,"[""chocolate_mousse"", ""chocolate_cake"", ""panna_cotta"", ""bread_pudding"", ""ice_cream""]","[0.39524927735328674, 0.18384794890880585, 0.11543476581573486, 0.04387396201491356, 0.03710783272981644]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3688150.jpg,chocolate_cake,panna_cotta,0.2092678248882293,"[""panna_cotta"", ""cheesecake"", ""chocolate_cake"", ""strawberry_shortcake"", ""creme_brulee""]","[0.20926782488822937, 0.1547391414642334, 0.04990151524543762, 0.04946107789874077, 0.03889729455113411]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3690549.jpg,chocolate_cake,pancakes,0.351470947265625,"[""pancakes"", ""donuts"", ""chocolate_cake"", ""tiramisu"", ""french_toast""]","[0.351470947265625, 0.18793095648288727, 0.10611378401517868, 0.105502188205719, 0.051170893013477325]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3707204.jpg,chocolate_cake,carrot_cake,0.1597560197114944,"[""carrot_cake"", ""chocolate_cake"", ""baby_back_ribs"", ""chocolate_mousse"", ""cup_cakes""]","[0.15975601971149445, 0.1291981190443039, 0.08793795108795166, 0.0583503432571888, 0.05549747124314308]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3713574.jpg,chocolate_cake,peking_duck,0.2138823121786117,"[""peking_duck"", ""tiramisu"", ""beef_carpaccio"", ""caprese_salad"", ""creme_brulee""]","[0.21388231217861176, 0.14003080129623413, 0.05735491216182709, 0.04519345611333847, 0.04303216189146042]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3724636.jpg,chocolate_cake,seaweed_salad,0.267507404088974,"[""seaweed_salad"", ""caprese_salad"", ""beet_salad"", ""bruschetta"", ""tuna_tartare""]","[0.267507404088974, 0.15727689862251282, 0.07980646938085556, 0.05156993120908737, 0.03860699385404587]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3813982.jpg,chocolate_cake,strawberry_shortcake,0.134483128786087,"[""strawberry_shortcake"", ""cheesecake"", ""chocolate_mousse"", ""panna_cotta"", ""chocolate_cake""]","[0.13448312878608704, 0.11423499137163162, 0.0996851772069931, 0.09802824258804321, 0.07453285157680511]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3855693.jpg,chocolate_cake,chocolate_mousse,0.2352460771799087,"[""chocolate_mousse"", ""chocolate_cake"", ""french_toast"", ""tiramisu"", ""bread_pudding""]","[0.23524607717990875, 0.21342262625694275, 0.04635166376829147, 0.03909814730286598, 0.03785908967256546]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/3856200.jpg,chocolate_cake,chocolate_mousse,0.3631730675697326,"[""chocolate_mousse"", ""tiramisu"", ""chocolate_cake"", ""french_toast"", ""panna_cotta""]","[0.36317306756973267, 0.2776753306388855, 0.16337521374225616, 0.03200298175215721, 0.0231606625020504]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/39586.jpg,chocolate_cake,cheesecake,0.2543937861919403,"[""cheesecake"", ""panna_cotta"", ""red_velvet_cake"", ""waffles"", ""tiramisu""]","[0.2543937861919403, 0.07160774618387222, 0.07099608331918716, 0.06847622245550156, 0.06785373389720917]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/511528.jpg,chocolate_cake,baby_back_ribs,0.4707728922367096,"[""baby_back_ribs"", ""takoyaki"", ""chocolate_cake"", ""steak"", ""bread_pudding""]","[0.4707728922367096, 0.09837369620800018, 0.07464702427387238, 0.05755334347486496, 0.040052518248558044]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/513871.jpg,chocolate_cake,tiramisu,0.2995719909667969,"[""tiramisu"", ""chocolate_cake"", ""cannoli"", ""chocolate_mousse"", ""ice_cream""]","[0.2995719909667969, 0.1721879541873932, 0.15036679804325104, 0.08604361861944199, 0.038259297609329224]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/51412.jpg,chocolate_cake,macarons,0.2037412673234939,"[""macarons"", ""chocolate_cake"", ""pho"", ""carrot_cake"", ""baklava""]","[0.20374126732349396, 0.10833002626895905, 0.07794082164764404, 0.05087333545088768, 0.04639238491654396]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/577909.jpg,chocolate_cake,cheesecake,0.4040215909481048,"[""cheesecake"", ""chocolate_cake"", ""carrot_cake"", ""club_sandwich"", ""red_velvet_cake""]","[0.40402159094810486, 0.17333297431468964, 0.14303795993328094, 0.05844665318727493, 0.054869089275598526]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/70229.jpg,chocolate_cake,gnocchi,0.2511349022388458,"[""gnocchi"", ""macarons"", ""creme_brulee"", ""chocolate_cake"", ""chocolate_mousse""]","[0.2511349022388458, 0.1069679781794548, 0.10214906185865402, 0.08831875771284103, 0.039531905204057693]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/71490.jpg,chocolate_cake,chocolate_mousse,0.2245944291353225,"[""chocolate_mousse"", ""chocolate_cake"", ""bread_pudding"", ""tiramisu"", ""strawberry_shortcake""]","[0.22459442913532257, 0.11300399899482727, 0.0843825414776802, 0.07687434554100037, 0.07393264770507812]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/783243.jpg,chocolate_cake,chocolate_mousse,0.1106713861227035,"[""chocolate_mousse"", ""bread_pudding"", ""pancakes"", ""chocolate_cake"", ""cheesecake""]","[0.11067138612270355, 0.10042962431907654, 0.0925748273730278, 0.08969218283891678, 0.08408666402101517]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/848452.jpg,chocolate_cake,chocolate_mousse,0.2801855802536011,"[""chocolate_mousse"", ""panna_cotta"", ""tiramisu"", ""chocolate_cake"", ""apple_pie""]","[0.2801855802536011, 0.09389759600162506, 0.07739806175231934, 0.07693304121494293, 0.07135343551635742]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/863677.jpg,chocolate_cake,tiramisu,0.3268764615058899,"[""tiramisu"", ""carrot_cake"", ""chocolate_cake"", ""chocolate_mousse"", ""baklava""]","[0.3268764615058899, 0.24433457851409912, 0.07881566137075424, 0.0741904154419899, 0.02910318225622177]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/89732.jpg,chocolate_cake,filet_mignon,0.1372936964035034,"[""filet_mignon"", ""steak"", ""chocolate_cake"", ""foie_gras"", ""tuna_tartare""]","[0.13729369640350342, 0.10229726135730743, 0.07559345662593842, 0.05817931517958641, 0.05271623656153679]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_cake/915139.jpg,chocolate_cake,panna_cotta,0.2551086843013763,"[""panna_cotta"", ""cheesecake"", ""red_velvet_cake"", ""strawberry_shortcake"", ""chocolate_mousse""]","[0.25510868430137634, 0.24179789423942566, 0.09218692034482956, 0.08082687109708786, 0.05436553433537483]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1002682.jpg,chocolate_mousse,panna_cotta,0.2782822251319885,"[""panna_cotta"", ""chocolate_mousse"", ""frozen_yogurt"", ""tiramisu"", ""hot_and_sour_soup""]","[0.2782822251319885, 0.2437257468700409, 0.056635137647390366, 0.029737282544374466, 0.026372993364930153]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1014185.jpg,chocolate_mousse,chocolate_cake,0.4111280739307403,"[""chocolate_cake"", ""chocolate_mousse"", ""carrot_cake"", ""panna_cotta"", ""tiramisu""]","[0.41112807393074036, 0.3997845947742462, 0.027242964133620262, 0.024787798523902893, 0.0178209375590086]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/106928.jpg,chocolate_mousse,chocolate_cake,0.2178141921758651,"[""chocolate_cake"", ""donuts"", ""cannoli"", ""beignets"", ""chocolate_mousse""]","[0.21781419217586517, 0.19012627005577087, 0.15414121747016907, 0.09910497069358826, 0.08156811445951462]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1127904.jpg,chocolate_mousse,ceviche,0.2102456539869308,"[""ceviche"", ""ice_cream"", ""bruschetta"", ""chocolate_mousse"", ""frozen_yogurt""]","[0.21024565398693085, 0.1297411173582077, 0.09862114489078522, 0.07444799691438675, 0.061083558946847916]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1144851.jpg,chocolate_mousse,chicken_curry,0.2610068917274475,"[""chicken_curry"", ""miso_soup"", ""chocolate_mousse"", ""frozen_yogurt"", ""spaghetti_bolognese""]","[0.2610068917274475, 0.1437717080116272, 0.08461806178092957, 0.06974422931671143, 0.06441345065832138]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1154730.jpg,chocolate_mousse,chocolate_cake,0.3948711156845093,"[""chocolate_cake"", ""red_velvet_cake"", ""beef_tartare"", ""cup_cakes"", ""churros""]","[0.3948711156845093, 0.1436709761619568, 0.11018504947423935, 0.06800933927297592, 0.04531830921769142]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1169204.jpg,chocolate_mousse,panna_cotta,0.2637771368026733,"[""panna_cotta"", ""chocolate_mousse"", ""cannoli"", ""caprese_salad"", ""apple_pie""]","[0.26377713680267334, 0.12786804139614105, 0.07820897549390793, 0.05568692833185196, 0.053510088473558426]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1201082.jpg,chocolate_mousse,chocolate_cake,0.2362435013055801,"[""chocolate_cake"", ""chocolate_mousse"", ""carrot_cake"", ""cheesecake"", ""filet_mignon""]","[0.23624350130558014, 0.14308081567287445, 0.10765071958303452, 0.089573435485363, 0.05796774476766586]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1206320.jpg,chocolate_mousse,panna_cotta,0.6355827450752258,"[""panna_cotta"", ""chocolate_mousse"", ""tiramisu"", ""cheesecake"", ""strawberry_shortcake""]","[0.6355827450752258, 0.10126422345638275, 0.0407802052795887, 0.03848225250840187, 0.024231592193245888]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1220299.jpg,chocolate_mousse,chocolate_cake,0.4324549436569214,"[""chocolate_cake"", ""chocolate_mousse"", ""baklava"", ""carrot_cake"", ""bread_pudding""]","[0.4324549436569214, 0.08603038638830185, 0.06788167357444763, 0.05392230302095413, 0.0372578464448452]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1238815.jpg,chocolate_mousse,ice_cream,0.2096703350543975,"[""ice_cream"", ""chocolate_cake"", ""chocolate_mousse"", ""bread_pudding"", ""tiramisu""]","[0.20967033505439758, 0.19807665050029755, 0.11582911759614944, 0.0949660986661911, 0.0610768124461174]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1280161.jpg,chocolate_mousse,baklava,0.1203485801815986,"[""baklava"", ""takoyaki"", ""chocolate_mousse"", ""hot_dog"", ""tiramisu""]","[0.12034858018159866, 0.08531424403190613, 0.08482196927070618, 0.037925489246845245, 0.03761032223701477]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/130070.jpg,chocolate_mousse,creme_brulee,0.4522585868835449,"[""creme_brulee"", ""chocolate_mousse"", ""pancakes"", ""panna_cotta"", ""churros""]","[0.4522585868835449, 0.2024587243795395, 0.05907391011714935, 0.04653820022940636, 0.03423571214079857]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1320051.jpg,chocolate_mousse,chocolate_cake,0.4467092752456665,"[""chocolate_cake"", ""red_velvet_cake"", ""tiramisu"", ""chocolate_mousse"", ""donuts""]","[0.4467092752456665, 0.12711063027381897, 0.0768771842122078, 0.05414864048361778, 0.03777953237295151]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1400638.jpg,chocolate_mousse,chocolate_cake,0.9258486032485962,"[""chocolate_cake"", ""chocolate_mousse"", ""panna_cotta"", ""tiramisu"", ""churros""]","[0.9258486032485962, 0.026277970522642136, 0.009489535354077816, 0.008635991252958775, 0.00546015752479434]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1402394.jpg,chocolate_mousse,lobster_bisque,0.3746523261070251,"[""lobster_bisque"", ""miso_soup"", ""churros"", ""chocolate_mousse"", ""tiramisu""]","[0.37465232610702515, 0.17507514357566833, 0.11028970032930374, 0.0813448578119278, 0.029855703935027122]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1484047.jpg,chocolate_mousse,bread_pudding,0.3310093581676483,"[""bread_pudding"", ""chocolate_mousse"", ""frozen_yogurt"", ""ice_cream"", ""chocolate_cake""]","[0.3310093581676483, 0.2782207429409027, 0.1381072700023651, 0.018747443333268166, 0.01721833646297455]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1518227.jpg,chocolate_mousse,chocolate_cake,0.330441951751709,"[""chocolate_cake"", ""chocolate_mousse"", ""panna_cotta"", ""cheesecake"", ""tiramisu""]","[0.330441951751709, 0.22053688764572144, 0.09944311529397964, 0.076752208173275, 0.05327651649713516]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1546926.jpg,chocolate_mousse,tiramisu,0.2385048866271972,"[""tiramisu"", ""pancakes"", ""chocolate_mousse"", ""chicken_curry"", ""miso_soup""]","[0.23850488662719727, 0.22194527089595795, 0.17762114107608795, 0.057544343173503876, 0.04784323275089264]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1547327.jpg,chocolate_mousse,panna_cotta,0.1951912641525268,"[""panna_cotta"", ""eggs_benedict"", ""croque_madame"", ""pancakes"", ""cheesecake""]","[0.19519126415252686, 0.15473417937755585, 0.11150602996349335, 0.05696273595094681, 0.05253436416387558]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1554870.jpg,chocolate_mousse,cannoli,0.2440498918294906,"[""cannoli"", ""donuts"", ""foie_gras"", ""french_toast"", ""garlic_bread""]","[0.24404989182949066, 0.11235987395048141, 0.08061601221561432, 0.07903724163770676, 0.05898172780871391]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1561443.jpg,chocolate_mousse,paella,0.3606851100921631,"[""paella"", ""bibimbap"", ""fried_rice"", ""spaghetti_bolognese"", ""seaweed_salad""]","[0.3606851100921631, 0.23281574249267578, 0.10686267912387848, 0.06119866296648979, 0.026409484446048737]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1596230.jpg,chocolate_mousse,cheesecake,0.1986704170703888,"[""cheesecake"", ""panna_cotta"", ""chocolate_mousse"", ""pancakes"", ""strawberry_shortcake""]","[0.1986704170703888, 0.15115447342395782, 0.10423830151557922, 0.0654679387807846, 0.059741295874118805]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1617352.jpg,chocolate_mousse,fried_rice,0.1196558028459549,"[""fried_rice"", ""chocolate_mousse"", ""macaroni_and_cheese"", ""panna_cotta"", ""carrot_cake""]","[0.1196558028459549, 0.071110300719738, 0.055993303656578064, 0.05483229458332062, 0.05248343572020531]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1696350.jpg,chocolate_mousse,caprese_salad,0.0681264251470565,"[""caprese_salad"", ""eggs_benedict"", ""hummus"", ""panna_cotta"", ""lobster_bisque""]","[0.06812642514705658, 0.06185619905591011, 0.04185561090707779, 0.04036824777722359, 0.03725752234458923]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1720698.jpg,chocolate_mousse,panna_cotta,0.3265668749809265,"[""panna_cotta"", ""chocolate_mousse"", ""cheesecake"", ""tiramisu"", ""caprese_salad""]","[0.3265668749809265, 0.14651471376419067, 0.06685078889131546, 0.04470144584774971, 0.03858117014169693]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1763511.jpg,chocolate_mousse,chocolate_cake,0.7377792000770569,"[""chocolate_cake"", ""chocolate_mousse"", ""macarons"", ""tiramisu"", ""cheesecake""]","[0.7377792000770569, 0.035059668123722076, 0.03404596820473671, 0.03378353267908096, 0.024801256135106087]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1870626.jpg,chocolate_mousse,panna_cotta,0.3066278100013733,"[""panna_cotta"", ""filet_mignon"", ""tiramisu"", ""foie_gras"", ""chocolate_mousse""]","[0.3066278100013733, 0.120576411485672, 0.09685477614402771, 0.09416286647319794, 0.08915688842535019]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/195699.jpg,chocolate_mousse,chocolate_cake,0.1845994144678115,"[""chocolate_cake"", ""chocolate_mousse"", ""strawberry_shortcake"", ""panna_cotta"", ""cheesecake""]","[0.18459941446781158, 0.1562376320362091, 0.12012433260679245, 0.11750589311122894, 0.051359616219997406]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1964146.jpg,chocolate_mousse,frozen_yogurt,0.4668489992618561,"[""frozen_yogurt"", ""panna_cotta"", ""chocolate_mousse"", ""ice_cream"", ""strawberry_shortcake""]","[0.4668489992618561, 0.11730724573135376, 0.11698510497808456, 0.10588895529508591, 0.07326453179121017]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/1970912.jpg,chocolate_mousse,waffles,0.2679795324802398,"[""waffles"", ""foie_gras"", ""cheesecake"", ""apple_pie"", ""tiramisu""]","[0.26797953248023987, 0.09516395628452301, 0.06812281906604767, 0.0495728962123394, 0.049504783004522324]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/198372.jpg,chocolate_mousse,foie_gras,0.4136157035827636,"[""foie_gras"", ""beet_salad"", ""grilled_salmon"", ""filet_mignon"", ""steak""]","[0.41361570358276367, 0.08290893584489822, 0.07468130439519882, 0.04302824288606644, 0.038989923894405365]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/2015024.jpg,chocolate_mousse,cup_cakes,0.7486845254898071,"[""cup_cakes"", ""deviled_eggs"", ""falafel"", ""red_velvet_cake"", ""donuts""]","[0.7486845254898071, 0.16557681560516357, 0.02898559533059597, 0.01621989905834198, 0.004492014646530151]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/2036876.jpg,chocolate_mousse,chocolate_cake,0.2565289735794067,"[""chocolate_cake"", ""chocolate_mousse"", ""filet_mignon"", ""steak"", ""baklava""]","[0.25652897357940674, 0.16053149104118347, 0.06444054841995239, 0.05572507530450821, 0.03877805545926094]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/2048018.jpg,chocolate_mousse,chocolate_cake,0.5922552943229675,"[""chocolate_cake"", ""tiramisu"", ""chocolate_mousse"", ""carrot_cake"", ""red_velvet_cake""]","[0.5922552943229675, 0.16336606442928314, 0.07532531768083572, 0.057363756000995636, 0.02881564572453499]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/2070206.jpg,chocolate_mousse,strawberry_shortcake,0.1931329071521759,"[""strawberry_shortcake"", ""chocolate_mousse"", ""panna_cotta"", ""red_velvet_cake"", ""bread_pudding""]","[0.1931329071521759, 0.12085230648517609, 0.08744117617607117, 0.04582551494240761, 0.04167172312736511]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/20760.jpg,chocolate_mousse,chocolate_cake,0.161149799823761,"[""chocolate_cake"", ""tuna_tartare"", ""foie_gras"", ""filet_mignon"", ""panna_cotta""]","[0.161149799823761, 0.1356540024280548, 0.12101470679044724, 0.08136153966188431, 0.06500593572854996]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/2097972.jpg,chocolate_mousse,strawberry_shortcake,0.496244728565216,"[""strawberry_shortcake"", ""tiramisu"", ""chocolate_mousse"", ""panna_cotta"", ""red_velvet_cake""]","[0.49624472856521606, 0.09164191782474518, 0.07619386166334152, 0.06643196195363998, 0.06153671070933342]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/2113840.jpg,chocolate_mousse,chocolate_cake,0.7196723818778992,"[""chocolate_cake"", ""carrot_cake"", ""tiramisu"", ""churros"", ""falafel""]","[0.7196723818778992, 0.1138453558087349, 0.02431015856564045, 0.012415816076099873, 0.008419271558523178]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/2123706.jpg,chocolate_mousse,hummus,0.1918029338121414,"[""hummus"", ""chocolate_mousse"", ""ice_cream"", ""apple_pie"", ""bread_pudding""]","[0.19180293381214142, 0.17184948921203613, 0.10840532928705215, 0.07787124067544937, 0.07347647845745087]",False
/content/food101-cnn/data/processed/f8e106c00724/images/chocolate_mousse/2161734.jpg,chocolate_mousse,cup_cakes,0.1954501867294311,"[""cup_cakes"", ""carrot_cake"", ""chocolate_cake"", ""chocolate_mousse"", ""bread_pudding""]","[0.19545018672943115, 0.13458150625228882, 0.12008973956108093, 0.06882993131875992, 0.06586162000894547]",False
